z,f_z,f_prime,f_z_minus_1,f_z_plus_1,speed_z_minus_1,speed_z,speed_z_plus_1,x_z_minus_1,y_z_minus_1,S_z_minus_1,x_z,y_z,S_z,x_z_plus_1,y_z_plus_1,S_z_plus_1,margin_vs_prev,margin_vs_next,margin_vs_best_neighbor
72,0.586,0.035,0.551,0.621,0.651,0.686,0.721,8,21,41121.26091184218,8,20,41447.86041331831,8,19,41307.88919839998,326.59950147612835,139.9712149183324,139.9712149183324
72,0.586,0.036,0.55,0.622,0.65,0.686,0.722,8,21,40981.28969692385,8,20,41447.86041331831,8,19,41434.52982142134,466.57071639446076,13.330591896970873,13.330591896970873
72,0.587,0.033,0.554,0.62,0.654,0.687,0.72,8,21,41541.17455659722,8,20,41581.16633228818,8,19,41181.24857537862,39.991775690956274,399.91775690956274,39.991775690956274
72,0.587,0.034,0.553,0.621,0.653,0.687,0.721,8,21,41401.203341678876,8,20,41581.16633228818,8,19,41307.88919839998,179.96299060930323,273.2771338882012,179.96299060930323
72,0.587,0.035,0.552,0.622,0.652,0.687,0.722,8,21,41261.23212676053,8,20,41581.16633228818,8,19,41434.52982142134,319.9342055276502,146.63651086683967,146.63651086683967
72,0.587,0.036,0.551,0.623,0.651,0.687,0.723,8,21,41121.26091184218,8,20,41581.16633228818,8,19,41561.17044444269,459.90542044599715,19.99588784549269,19.99588784549269
72,0.588,0.033,0.555,0.621,0.655,0.688,0.721,8,21,41681.14577151557,8,20,41714.47225125802,8,19,41307.88919839998,33.32647974244901,406.5830528580409,33.32647974244901
72,0.588,0.034,0.554,0.622,0.654,0.688,0.722,8,21,41541.17455659722,8,20,41714.47225125802,8,19,41434.52982142134,173.29769466079597,279.94242983667937,173.29769466079597
72,0.588,0.035,0.553,0.623,0.653,0.688,0.723,8,21,41401.203341678876,8,20,41714.47225125802,8,19,41561.17044444269,313.2689095791429,153.30180681533238,153.30180681533238
72,0.588,0.036,0.552,0.624,0.652,0.688,0.724,8,21,41261.23212676053,8,20,41714.47225125802,8,19,41687.81106746406,453.2401244974899,26.661183793956297,26.661183793956297
72,0.589,0.033,0.556,0.622,0.656,0.689,0.722,8,21,41821.11698643392,8,20,41847.77817022787,8,19,41434.52982142134,26.661183793956297,413.2483488065336,26.661183793956297
72,0.589,0.034,0.555,0.623,0.655,0.689,0.723,8,21,41681.14577151557,8,20,41847.77817022787,8,19,41561.17044444269,166.63239871230326,286.60772578518663,166.63239871230326
72,0.589,0.035,0.554,0.624,0.654,0.689,0.724,8,21,41541.17455659722,8,20,41847.77817022787,8,19,41687.81106746406,306.6036136306502,159.96710276381054,159.96710276381054
72,0.589,0.036,0.553,0.625,0.653,0.689,0.725,8,21,41401.203341678876,8,20,41847.77817022787,8,19,41814.45169048541,446.5748285489972,33.32647974246356,33.32647974246356
72,0.59,0.033,0.557,0.623,0.657,0.69,0.723,8,21,41961.088201352264,8,20,41981.08408919773,8,19,41561.17044444269,19.995887845463585,419.9136447550409,19.995887845463585
72,0.59,0.034,0.556,0.624,0.656,0.69,0.724,8,21,41821.11698643392,8,20,41981.08408919773,8,19,41687.81106746406,159.96710276381054,293.2730217336648,159.96710276381054
72,0.59,0.035,0.555,0.625,0.655,0.69,0.725,8,21,41681.14577151557,8,20,41981.08408919773,8,19,41814.45169048541,299.9383176821575,166.6323987123178,166.6323987123178
72,0.59,0.036,0.554,0.626,0.654,0.69,0.726,8,21,41541.17455659722,8,20,41981.08408919773,8,19,41941.092313506786,439.90953260050446,39.99177569094172,39.99177569094172
72,0.591,0.033,0.558,0.624,0.658,0.691,0.724,8,21,42101.0594162706,8,20,42114.39000816758,8,19,41687.81106746406,13.330591896985425,426.57894070351904,13.330591896985425
72,0.591,0.034,0.557,0.625,0.657,0.691,0.725,8,21,41961.088201352264,8,20,42114.39000816758,8,19,41814.45169048541,153.30180681531783,299.93831768217206,153.30180681531783
72,0.591,0.035,0.556,0.626,0.656,0.691,0.726,8,21,41821.11698643392,8,20,42114.39000816758,8,19,41941.092313506786,293.2730217336648,173.29769466079597,173.29769466079597
72,0.591,0.036,0.555,0.627,0.655,0.691,0.727,8,21,41681.14577151557,8,20,42114.39000816758,8,19,42067.73293652813,433.24423665201175,46.657071639448986,46.657071639448986
72,0.592,0.033,0.559,0.625,0.659,0.692,0.725,8,21,42241.03063118894,8,20,42247.69592713742,8,19,41814.45169048541,6.66529594847816,433.24423665201175,6.66529594847816
72,0.592,0.034,0.558,0.626,0.658,0.692,0.726,8,21,42101.0594162706,8,20,42247.69592713742,8,19,41941.092313506786,146.63651086682512,306.60361363063566,146.63651086682512
72,0.592,0.035,0.557,0.627,0.657,0.692,0.727,8,21,41961.088201352264,8,20,42247.69592713742,8,19,42067.73293652813,286.6077257851575,179.96299060928868,179.96299060928868
72,0.592,0.036,0.556,0.628,0.656,0.692,0.728,8,21,41821.11698643392,8,20,42247.69592713742,8,19,42194.373559549495,426.5789407035045,53.32236758792715,53.32236758792715
72,0.593,0.033,0.56,0.626,0.66,0.693,0.726,8,21,42381.001846107276,8,20,42381.00184610729,8,19,41941.092313506786,1.4551915228366852e-11,439.90953260050446,1.4551915228366852e-11
72,0.593,0.034,0.559,0.627,0.659,0.693,0.727,8,21,42241.03063118894,8,20,42381.00184610729,8,19,42067.73293652813,139.97121491834696,313.2689095791575,139.97121491834696
72,0.593,0.035,0.558,0.628,0.658,0.693,0.728,8,21,42101.0594162706,8,20,42381.00184610729,8,19,42194.373559549495,279.9424298366939,186.62828655779595,186.62828655779595
72,0.593,0.036,0.557,0.629,0.657,0.693,0.729,8,21,41961.088201352264,8,20,42381.00184610729,8,19,42321.014182570856,419.9136447550263,59.98766353643441,59.98766353643441
72,0.594,0.034,0.56,0.628,0.66,0.694,0.728,8,21,42381.001846107276,8,20,42514.30776507713,8,19,42194.373559549495,133.30591896985425,319.93420552763564,133.30591896985425
72,0.594,0.035,0.559,0.629,0.659,0.694,0.729,8,21,42241.03063118894,8,20,42514.30776507713,8,19,42321.014182570856,273.27713388818665,193.2935825062741,193.2935825062741
72,0.594,0.036,0.558,0.63,0.658,0.694,0.73,8,21,42101.0594162706,8,20,42514.30776507713,8,19,42447.65480559222,413.2483488065336,66.65295948491257,66.65295948491257
72,0.595,0.034,0.561,0.629,0.661,0.695,0.729,8,21,42520.97306102562,8,20,42647.613684047,8,19,42321.014182570856,126.64062302137609,326.5995014761429,126.64062302137609
72,0.595,0.035,0.56,0.63,0.66,0.695,0.73,8,21,42381.001846107276,8,20,42647.613684047,8,19,42447.65480559222,266.61183793972305,199.95887845478137,199.95887845478137
72,0.595,0.036,0.559,0.631,0.659,0.695,0.731,8,21,42241.03063118894,8,20,42647.613684047,8,19,42574.295428613565,406.58305285805545,73.31825543343439,73.31825543343439
72,0.596,0.034,0.562,0.63,0.662,0.696,0.73,8,21,42660.94427594397,8,20,42780.91960301684,8,19,42447.65480559222,119.97532707286882,333.26479742462107,119.97532707286882
72,0.596,0.035,0.561,0.631,0.661,0.696,0.731,8,21,42520.97306102562,8,20,42780.91960301684,8,19,42574.295428613565,259.9465419912158,206.62417440327408,206.62417440327408
72,0.596,0.036,0.56,0.632,0.66,0.696,0.732,8,21,42381.001846107276,8,20,42780.91960301684,8,19,42700.93605163494,399.91775690956274,79.983551381898,79.983551381898
72,0.597,0.034,0.563,0.631,0.663,0.697,0.731,8,21,42800.9154908623,8,20,42914.22552198669,8,19,42574.295428613565,113.31003112439066,339.93009337312833,113.31003112439066
72,0.597,0.035,0.562,0.632,0.662,0.697,0.732,8,21,42660.94427594397,8,20,42914.22552198669,8,19,42700.93605163494,253.28124604272307,213.28947035175224,213.28947035175224
72,0.597,0.036,0.561,0.633,0.661,0.697,0.733,8,21,42520.97306102562,8,20,42914.22552198669,8,19,42827.57667465629,393.25246096107,86.64884733040526,86.64884733040526
72,0.598,0.034,0.564,0.632,0.664,0.698,0.732,8,21,42940.88670578065,8,20,43047.53144095655,8,19,42700.93605163494,106.64473517589795,346.5953893216065,106.64473517589795
72,0.598,0.035,0.563,0.633,0.663,0.698,0.733,8,21,42800.9154908623,8,20,43047.53144095655,8,19,42827.57667465629,246.6159500942449,219.9547663002595,219.9547663002595
72,0.598,0.036,0.562,0.634,0.662,0.698,0.734,8,21,42660.94427594397,8,20,43047.53144095655,8,19,42954.217297677664,386.5871650125773,93.31414327888342,93.31414327888342
72,0.599,0.034,0.565,0.633,0.665,0.699,0.733,8,21,43080.857920698996,8,20,43180.8373599264,8,19,42827.57667465629,99.97943922740524,353.26068527011375,99.97943922740524
72,0.599,0.035,0.564,0.634,0.664,0.699,0.734,8,21,42940.88670578065,8,20,43180.8373599264,8,19,42954.217297677664,239.9506541457522,226.62006224873767,226.62006224873767
72,0.599,0.036,0.563,0.635,0.663,0.699,0.735,8,21,42800.9154908623,8,20,43180.8373599264,8,19,43080.85792069901,379.92186906409916,99.97943922739069,99.97943922739069
72,0.6,0.034,0.566,0.634,0.666,0.7,0.734,8,21,43220.82913561734,8,20,43314.14327889624,8,19,42954.217297677664,93.31414327889797,359.92598121857736,93.31414327889797
72,0.6,0.035,0.565,0.635,0.665,0.7,0.735,8,21,43080.857920698996,8,20,43314.14327889624,8,19,43080.85792069901,233.28535819724493,233.28535819723038,233.28535819723038
72,0.6,0.036,0.564,0.636,0.664,0.7,0.736,8,21,42940.88670578065,8,20,43314.14327889624,8,19,43207.49854372037,373.2565731155919,106.64473517586885,106.64473517586885
72,0.601,0.034,0.567,0.635,0.667,0.701,0.735,8,21,43360.80035053569,8,20,43447.44919786611,8,19,43080.85792069901,86.64884733041981,366.5912771670992,86.64884733041981
72,0.601,0.035,0.566,0.636,0.666,0.701,0.736,8,21,43220.82913561734,8,20,43447.44919786611,8,19,43207.49854372037,226.62006224876677,239.95065414573764,226.62006224876677
72,0.601,0.036,0.565,0.637,0.665,0.701,0.737,8,21,43080.857920698996,8,20,43447.44919786611,8,19,43334.139166741734,366.59127716711373,113.31003112437611,113.31003112437611
72,0.602,0.034,0.568,0.636,0.668,0.702,0.736,8,21,43500.77156545404,8,20,43580.75511683595,8,19,43207.49854372037,79.98355138191255,373.25657311557734,79.98355138191255
72,0.602,0.035,0.567,0.637,0.667,0.702,0.737,8,21,43360.80035053569,8,20,43580.75511683595,8,19,43334.139166741734,219.9547663002595,246.6159500942158,219.9547663002595
72,0.602,0.036,0.566,0.638,0.666,0.702,0.738,8,21,43220.82913561734,8,20,43580.75511683595,8,19,43460.77978976308,359.92598121860647,119.97532707286882,119.97532707286882
72,0.603,0.034,0.569,0.637,0.669,0.703,0.737,8,21,43640.74278037237,8,20,43714.06103580582,8,19,43334.139166741734,73.31825543344894,379.9218690640846,73.31825543344894
72,0.603,0.035,0.568,0.638,0.668,0.703,0.738,8,21,43500.77156545404,8,20,43714.06103580582,8,19,43460.77978976308,213.28947035178135,253.28124604273762,213.28947035178135
72,0.603,0.036,0.567,0.639,0.667,0.703,0.739,8,21,43360.80035053569,8,20,43714.06103580582,8,19,43587.42041278444,353.2606852701283,126.64062302137609,126.64062302137609
72,0.603,0.037,0.566,0.64,0.666,0.703,0.74,8,21,43220.82913561734,8,20,43714.06103580582,8,19,43714.06103580579,493.23190018847527,2.9103830456733704e-11,2.9103830456733704e-11
72,0.604,0.034,0.57,0.638,0.67,0.704,0.738,8,21,43780.71399529072,8,20,43847.36695477566,8,19,43460.77978976308,66.65295948494168,386.5871650125773,66.65295948494168
72,0.604,0.035,0.569,0.639,0.669,0.704,0.739,8,21,43640.74278037237,8,20,43847.36695477566,8,19,43587.42041278444,206.62417440328863,259.9465419912158,206.62417440328863
72,0.604,0.036,0.568,0.64,0.668,0.704,0.74,8,21,43500.77156545404,8,20,43847.36695477566,8,19,43714.06103580579,346.59538932162104,133.3059189698688,133.3059189698688
72,0.604,0.037,0.567,0.641,0.667,0.704,0.741,8,21,43360.80035053569,8,20,43847.36695477566,8,19,43840.701658827165,486.566604239968,6.665295948492712,6.665295948492712
72,0.605,0.034,0.571,0.639,0.671,0.705,0.739,8,21,43920.68521020906,8,20,43980.67287374551,8,19,43587.42041278444,59.98766353644896,393.25246096107,59.98766353644896
72,0.605,0.035,0.57,0.64,0.67,0.705,0.74,8,21,43780.71399529072,8,20,43980.67287374551,8,19,43714.06103580579,199.95887845479592,266.61183793972305,199.95887845479592
72,0.605,0.036,0.569,0.641,0.669,0.705,0.741,8,21,43640.74278037237,8,20,43980.67287374551,8,19,43840.701658827165,339.9300933731429,139.97121491834696,139.97121491834696
72,0.605,0.037,0.568,0.642,0.668,0.705,0.742,8,21,43500.77156545404,8,20,43980.67287374551,8,19,43967.34228184851,479.9013082914753,13.330591896999977,13.330591896999977
72,0.606,0.034,0.572,0.64,0.672,0.706,0.74,8,21,44060.656425127396,8,20,44113.97879271535,8,19,43714.06103580579,53.32236758795625,399.91775690956274,53.32236758795625
72,0.606,0.035,0.571,0.641,0.671,0.706,0.741,8,21,43920.68521020906,8,20,44113.97879271535,8,19,43840.701658827165,193.29358250628866,273.27713388818665,193.29358250628866
72,0.606,0.036,0.57,0.642,0.67,0.706,0.742,8,21,43780.71399529072,8,20,44113.97879271535,8,19,43967.34228184851,333.2647974246356,146.63651086683967,146.63651086683967
72,0.606,0.037,0.569,0.643,0.669,0.706,0.743,8,21,43640.74278037237,8,20,44113.97879271535,8,19,44093.98290486989,473.2360123429826,19.995887845463585,19.995887845463585
72,0.607,0.034,0.573,0.641,0.673,0.707,0.741,8,21,44200.62764004574,8,20,44247.28471168522,8,19,43840.701658827165,46.65707163947809,406.58305285805545,46.65707163947809
72,0.607,0.035,0.572,0.642,0.672,0.707,0.742,8,21,44060.656425127396,8,20,44247.28471168522,8,19,43967.34228184851,186.62828655782505,279.94242983670847,186.62828655782505
72,0.607,0.036,0.571,0.643,0.671,0.707,0.743,8,21,43920.68521020906,8,20,44247.28471168522,8,19,44093.98290486989,326.59950147615746,153.30180681533238,153.30180681533238
72,0.607,0.037,0.57,0.644,0.67,0.707,0.744,8,21,43780.71399529072,8,20,44247.28471168522,8,19,44220.623527891235,466.5707163945044,26.6611837939854,26.6611837939854
72,0.608,0.034,0.574,0.642,0.674,0.708,0.742,8,21,44340.59885496409,8,20,44380.59063065506,8,19,43967.34228184851,39.991775690970826,413.24834880654817,39.991775690970826
72,0.608,0.035,0.573,0.643,0.673,0.708,0.743,8,21,44200.62764004574,8,20,44380.59063065506,8,19,44093.98290486989,179.96299060931779,286.6077257851721,179.96299060931779
72,0.608,0.036,0.572,0.644,0.672,0.708,0.744,8,21,44060.656425127396,8,20,44380.59063065506,8,19,44220.623527891235,319.93420552766474,159.9671027638251,159.9671027638251
72,0.608,0.037,0.571,0.645,0.671,0.708,0.745,8,21,43920.68521020906,8,20,44380.59063065506,8,19,44347.2641509126,459.90542044599715,33.32647974246356,33.32647974246356
72,0.609,0.034,0.575,0.643,0.675,0.709,0.743,8,21,44480.57006988244,8,20,44513.89654962493,8,19,44093.98290486989,33.326479742492666,419.9136447550409,33.326479742492666
72,0.609,0.035,0.574,0.644,0.674,0.709,0.744,8,21,44340.59885496409,8,20,44513.89654962493,8,19,44220.623527891235,173.29769466083962,293.2730217336939,173.29769466083962
72,0.609,0.036,0.573,0.645,0.673,0.709,0.745,8,21,44200.62764004574,8,20,44513.89654962493,8,19,44347.2641509126,313.2689095791866,166.63239871233236,166.63239871233236
72,0.609,0.037,0.572,0.646,0.672,0.709,0.746,8,21,44060.656425127396,8,20,44513.89654962493,8,19,44473.90477393396,453.24012449753354,39.991775690970826,39.991775690970826
72,0.61,0.034,0.576,0.644,0.676,0.71,0.744,8,21,44620.54128480078,8,20,44647.20246859477,8,19,44220.623527891235,26.6611837939854,426.5789407035336,26.6611837939854
72,0.61,0.035,0.575,0.645,0.675,0.71,0.745,8,21,44480.57006988244,8,20,44647.20246859477,8,19,44347.2641509126,166.63239871233236,299.93831768217206,166.63239871233236
72,0.61,0.036,0.574,0.646,0.674,0.71,0.746,8,21,44340.59885496409,8,20,44647.20246859477,8,19,44473.90477393396,306.6036136306793,173.29769466081052,173.29769466081052
72,0.61,0.037,0.573,0.647,0.673,0.71,0.747,8,21,44200.62764004574,8,20,44647.20246859477,8,19,44600.54539695532,446.5748285490263,46.657071639448986,46.657071639448986
72,0.611,0.034,0.577,0.645,0.677,0.711,0.745,8,21,44760.51249971913,8,20,44780.50838756461,8,19,44347.2641509126,19.995887845478137,433.24423665201175,19.995887845478137
72,0.611,0.035,0.576,0.646,0.676,0.711,0.746,8,21,44620.54128480078,8,20,44780.50838756461,8,19,44473.90477393396,159.9671027638251,306.6036136306502,159.9671027638251
72,0.611,0.036,0.575,0.647,0.675,0.711,0.747,8,21,44480.57006988244,8,20,44780.50838756461,8,19,44600.54539695532,299.93831768217206,179.96299060928868,179.96299060928868
72,0.611,0.037,0.574,0.648,0.674,0.711,0.748,8,21,44340.59885496409,8,20,44780.50838756461,8,19,44727.18601997667,439.909532600519,53.3223675879417,53.3223675879417
72,0.612,0.034,0.578,0.646,0.678,0.712,0.746,8,21,44900.48371463748,8,20,44913.81430653448,8,19,44473.90477393396,13.330591896999977,439.909532600519,13.330591896999977
72,0.612,0.035,0.577,0.647,0.677,0.712,0.747,8,21,44760.51249971913,8,20,44913.81430653448,8,19,44600.54539695532,153.30180681534694,313.2689095791575,153.30180681534694
72,0.612,0.036,0.576,0.648,0.676,0.712,0.748,8,21,44620.54128480078,8,20,44913.81430653448,8,19,44727.18601997667,293.2730217336939,186.6282865578105,186.6282865578105
72,0.612,0.037,0.575,0.649,0.675,0.712,0.749,8,21,44480.57006988244,8,20,44913.81430653448,8,19,44853.82664299804,433.24423665204085,59.98766353643441,59.98766353643441
72,0.613,0.034,0.579,0.647,0.679,0.713,0.747,8,21,45040.45492955581,8,20,45047.12022550432,8,19,44600.54539695532,6.665295948507264,446.5748285489972,6.665295948507264
72,0.613,0.035,0.578,0.648,0.678,0.713,0.748,8,21,44900.48371463748,8,20,45047.12022550432,8,19,44727.18601997667,146.63651086683967,319.9342055276502,146.63651086683967
72,0.613,0.036,0.577,0.649,0.677,0.713,0.749,8,21,44760.51249971913,8,20,45047.12022550432,8,19,44853.82664299804,286.60772578518663,193.2935825062741,193.2935825062741
72,0.613,0.037,0.576,0.65,0.676,0.713,0.75,8,21,44620.54128480078,8,20,45047.12022550432,8,19,44980.46726601939,426.5789407035336,66.65295948492712,66.65295948492712
72,0.614,0.034,0.58,0.648,0.68,0.714,0.748,8,21,45180.42614447417,8,20,45180.42614447417,8,19,44727.18601997667,0.0,453.24012449750444,0.0
72,0.614,0.035,0.579,0.649,0.679,0.714,0.749,8,21,45040.45492955581,8,20,45180.42614447417,8,19,44853.82664299804,139.9712149183615,326.59950147612835,139.9712149183615
72,0.614,0.036,0.578,0.65,0.678,0.714,0.75,8,21,44900.48371463748,8,20,45180.42614447417,8,19,44980.46726601939,279.9424298366939,199.95887845478137,199.95887845478137
72,0.614,0.037,0.577,0.651,0.677,0.714,0.751,8,21,44760.51249971913,8,20,45180.42614447417,8,19,45107.107889040766,419.9136447550409,73.31825543340528,73.31825543340528
72,0.615,0.035,0.58,0.65,0.68,0.715,0.75,8,21,45180.42614447417,8,20,45313.732063444026,8,19,44980.46726601939,133.30591896985425,333.2647974246356,133.30591896985425
72,0.615,0.036,0.579,0.651,0.679,0.715,0.751,8,21,45040.45492955581,8,20,45313.732063444026,8,19,45107.107889040766,273.27713388821576,206.62417440325953,206.62417440325953
72,0.615,0.037,0.578,0.652,0.678,0.715,0.752,8,21,44900.48371463748,8,20,45313.732063444026,8,19,45233.74851206211,413.24834880654817,79.98355138191255,79.98355138191255
72,0.616,0.035,0.581,0.651,0.681,0.716,0.751,8,21,45320.397359392504,8,20,45447.03798241388,8,19,45107.107889040766,126.64062302137609,339.9300933731138,126.64062302137609
72,0.616,0.036,0.58,0.652,0.68,0.716,0.752,8,21,45180.42614447417,8,20,45447.03798241388,8,19,45233.74851206211,266.6118379397085,213.2894703517668,213.2894703517668
72,0.616,0.037,0.579,0.653,0.679,0.716,0.753,8,21,45040.45492955581,8,20,45447.03798241388,8,19,45360.389135083475,406.58305285807,86.64884733040526,86.64884733040526
